scrutin_ref,senateur_ref,position
senat-2024-345,14083S,contre
senat-2024-345,11053K,contre
senat-2024-345,21090J,contre
senat-2024-345,19721W,contre
senat-2024-345,19057M,contre
senat-2024-345,14329V,contre
senat-2024-345,14038Y,contre
senat-2024-345,08028W,contre
senat-2024-345,20144B,contre
senat-2024-345,18083K,contre
senat-2024-345,19701S,contre
senat-2024-345,14267Y,contre
senat-2024-345,21072G,contre
senat-2024-345,11115U,contre
senat-2024-345,14357A,contre
senat-2024-345,11065P,contre
senat-2024-345,14259Y,contre
senat-2024-345,04008A,contre
senat-2024-345,11070L,contre
senat-2024-345,14327T,contre
senat-2024-345,21470S,contre
senat-2024-345,20140W,contre
senat-2024-345,17229F,contre
senat-2024-345,14217N,contre
senat-2024-345,20248J,contre
senat-2024-345,15197G,contre
senat-2024-345,14215L,contre
senat-2024-345,14042U,contre
senat-2024-345,20134Y,contre
senat-2024-345,20124W,contre
senat-2024-345,20040T,contre
senat-2024-345,07033P,contre
senat-2024-345,20074E,contre
senat-2024-345,21423K,contre
senat-2024-345,19507S,contre
senat-2024-345,14249W,contre
senat-2024-345,14187A,contre
senat-2024-345,19673G,contre
senat-2024-345,21091K,contre
senat-2024-345,21086N,contre
senat-2024-345,20038A,contre
senat-2024-345,20100N,contre
senat-2024-345,19111A,contre
senat-2024-345,17023S,contre
senat-2024-345,21033Y,contre
senat-2024-345,08018U,contre
senat-2024-345,20286Q,contre
senat-2024-345,20172F,contre
senat-2024-345,20120S,contre
senat-2024-345,14355X,contre
senat-2024-345,19347U,contre
senat-2024-345,20180F,contre
senat-2024-345,07004J,contre
senat-2024-345,08056B,contre
senat-2024-345,14033T,contre
senat-2024-345,14123H,contre
senat-2024-345,14026U,contre
senat-2024-345,20068G,contre
senat-2024-345,21092L,contre
senat-2024-345,19691J,contre
senat-2024-345,20106U,contre
senat-2024-345,20128B,contre
senat-2024-345,19569H,contre
senat-2024-345,14179A,contre
senat-2024-345,19685L,contre
senat-2024-345,20048C,contre
senat-2024-345,21415K,contre
senat-2024-345,19399H,contre
senat-2024-345,11048N,contre
senat-2024-345,21424L,contre
senat-2024-345,19591F,contre
senat-2024-345,14213J,contre
senat-2024-345,20066E,contre
senat-2024-345,20034V,contre
senat-2024-345,21093M,contre
senat-2024-345,21044C,contre
senat-2024-345,20056C,contre
senat-2024-345,95041E,contre
senat-2024-345,99004R,contre
senat-2024-345,14073Q,contre
senat-2024-345,21081H,contre
senat-2024-345,20126Y,contre
senat-2024-345,20016T,contre
senat-2024-345,19735D,contre
senat-2024-345,19611R,contre
senat-2024-345,19723Y,contre
senat-2024-345,19699S,contre
senat-2024-345,08015R,contre
senat-2024-345,19711U,contre
senat-2024-345,08010L,contre
senat-2024-345,08034U,contre
senat-2024-345,19709B,contre
senat-2024-345,14037X,contre
senat-2024-345,19729F,contre
senat-2024-345,20108W,contre
senat-2024-345,20052X,contre
senat-2024-345,19697Q,contre
senat-2024-345,14205J,contre
senat-2024-345,14219Q,contre
senat-2024-345,14059S,contre
senat-2024-345,19657G,contre
senat-2024-345,14031R,contre
senat-2024-345,20142Y,contre
senat-2024-345,21486B,contre
senat-2024-345,11085T,contre
senat-2024-345,19826F,contre
senat-2024-345,21058J,contre
senat-2024-345,08009T,contre
senat-2024-345,20252E,contre
senat-2024-345,21073H,contre
senat-2024-345,19563B,contre
senat-2024-345,14147R,contre
senat-2024-345,21080G,contre
senat-2024-345,14223L,contre
senat-2024-345,04092N,contre
senat-2024-345,19335Q,contre
senat-2024-345,08011M,contre
senat-2024-345,04070G,contre
senat-2024-345,14071N,contre
senat-2024-345,20096L,contre
senat-2024-345,21097R,contre
senat-2024-345,21029D,contre
senat-2024-345,21039F,contre
senat-2024-345,14169X,contre
senat-2024-345,19768N,contre
senat-2024-345,14253S,contre
senat-2024-345,21037D,contre
senat-2024-345,19573D,contre
senat-2024-345,14191V,contre
senat-2024-345,20036X,contre
senat-2024-345,08073C,contre
senat-2024-345,08061X,contre
senat-2024-345,21421H,contre
senat-2024-345,08047A,contre
senat-2024-345,21055F,contre
senat-2024-345,21047F,contre
senat-2024-345,14193X,contre
senat-2024-345,19745F,contre
senat-2024-345,20148F,contre
senat-2024-345,20146D,contre
senat-2024-345,21053D,contre
senat-2024-345,20118Y,contre
senat-2024-345,05012A,contre
senat-2024-345,20130U,contre
senat-2024-345,19679N,contre
senat-2024-345,19349W,contre
senat-2024-345,21422J,contre
senat-2024-345,14331P,contre
senat-2024-345,10015M,contre
senat-2024-345,19705W,contre
senat-2024-345,21068L,contre
senat-2024-345,21038E,contre
senat-2024-345,19798U,contre
senat-2024-345,20054A,contre
senat-2024-345,20150Y,contre
senat-2024-345,20020P,contre
senat-2024-345,21064G,contre
senat-2024-345,21036C,contre
senat-2024-345,19619A,contre
senat-2024-345,20092G,contre
senat-2024-345,19421M,contre
senat-2024-345,20044X,contre
senat-2024-345,11043H,contre
senat-2024-345,20098N,contre
senat-2024-345,04045F,contre
senat-2024-345,21079P,contre
senat-2024-345,01058X,contre
senat-2024-345,19703U,contre
senat-2024-345,19713W,contre
senat-2024-345,20062A,contre
senat-2024-345,21094N,contre
senat-2024-345,21095P,contre
senat-2024-345,14275Y,contre
senat-2024-345,19301E,contre
senat-2024-345,21061D,contre
senat-2024-345,01034P,contre
senat-2024-345,20026V,contre
senat-2024-345,19749K,contre
senat-2024-345,20058E,contre
senat-2024-345,21416L,contre
senat-2024-345,14173T,contre
senat-2024-345,20266L,contre
senat-2024-345,19760E,abstention
senat-2024-345,19631V,abstention
senat-2024-345,20112S,abstention
senat-2024-345,21084L,abstention
senat-2024-345,21460Q,abstention
senat-2024-345,21035B,abstention
senat-2024-345,20116W,abstention
senat-2024-345,20094J,abstention
senat-2024-345,08060W,abstention
senat-2024-345,20088L,abstention
senat-2024-345,21046E,abstention
senat-2024-345,20114U,abstention
senat-2024-345,21052C,abstention
senat-2024-345,21404G,abstention
senat-2024-345,20080C,abstention
senat-2024-345,21088Q,abstention
senat-2024-345,21089R,abstention
senat-2024-345,19758L,abstention
senat-2024-345,14207L,abstention
senat-2024-345,21045D,abstention
senat-2024-345,19545Y,abstention
senat-2024-345,20060X,abstention
senat-2024-345,12028B,abstention
senat-2024-345,19629C,abstention
senat-2024-345,21057H,abstention
senat-2024-345,20264J,abstention
senat-2024-345,14195A,abstention
senat-2024-345,21065H,abstention
senat-2024-345,19295A,abstention
senat-2024-345,21419P,abstention
senat-2024-345,11027H,abstention
senat-2024-345,21034A,abstention
senat-2024-345,19681G,abstention
senat-2024-345,20070A,abstention
senat-2024-345,11056N,abstention
senat-2024-345,18395Y,abstention
senat-2024-345,19693L,abstention
senat-2024-345,21067K,abstention
senat-2024-345,21041Y,abstention
senat-2024-345,19251M,abstention
senat-2024-345,14151M,abstention
senat-2024-345,11074Q,abstention
senat-2024-345,11110B,abstention
senat-2024-345,21062E,abstention
senat-2024-345,19647E,abstention
senat-2024-345,14281W,abstention
senat-2024-345,20132W,abstention
senat-2024-345,08045X,abstention
senat-2024-345,19695N,abstention
senat-2024-345,19820Y,abstention
senat-2024-345,19387D,abstention
senat-2024-345,14211G,abstention
senat-2024-345,19565D,abstention
senat-2024-345,21066J,abstention
senat-2024-345,19553Y,abstention
senat-2024-345,20072C,abstention
senat-2024-345,19725B,abstention
senat-2024-345,19551W,abstention
senat-2024-345,14121F,abstention
senat-2024-345,19531S,abstention
senat-2024-345,19683J,abstention
senat-2024-345,14097Y,abstention
senat-2024-345,14241N,abstention
senat-2024-345,14021P,abstention
senat-2024-345,19489J,abstention
senat-2024-345,19649G,abstention
senat-2024-345,20102Q,abstention
senat-2024-345,07029T,abstention
senat-2024-345,21078N,abstention
senat-2024-345,18193Q,abstention
senat-2024-345,21087P,abstention
senat-2024-345,18207D,abstention
senat-2024-345,21054E,abstention
senat-2024-345,08012N,abstention
senat-2024-345,17779H,abstention
senat-2024-345,12016W,abstention
senat-2024-345,14251Q,abstention
senat-2024-345,14111D,abstention
senat-2024-345,21075K,abstention
senat-2024-345,14001X,abstention
senat-2024-345,21040X,abstention
senat-2024-345,14221J,abstention
senat-2024-345,20028X,abstention
senat-2024-345,20018V,abstention
senat-2024-345,14109K,abstention
senat-2024-345,14257W,abstention
senat-2024-345,18231D,abstention
senat-2024-345,19331L,abstention
senat-2024-345,21060C,abstention
senat-2024-345,19593H,abstention
senat-2024-345,19866P,abstention
senat-2024-345,20050V,abstention
senat-2024-345,14237S,abstention
senat-2024-345,20030R,abstention
senat-2024-345,17965H,abstention
senat-2024-345,14225N,abstention
senat-2024-345,20082E,abstention
senat-2024-345,14229S,abstention
senat-2024-345,21070E,abstention
senat-2024-345,21056G,abstention
senat-2024-345,21059K,abstention
senat-2024-345,11045K,abstention
senat-2024-345,14107H,abstention
senat-2024-345,21461R,abstention
senat-2024-345,19687N,abstention
senat-2024-345,21049H,abstention
senat-2024-345,20084G,abstention
senat-2024-345,19669L,abstention
senat-2024-345,19413M,abstention
senat-2024-345,21051B,abstention
senat-2024-345,20064C,abstention
senat-2024-345,20046A,abstention
senat-2024-345,21031W,abstention
senat-2024-345,20122U,abstention
senat-2024-345,21076L,abstention
senat-2024-345,19585H,abstention
senat-2024-345,21082J,abstention
senat-2024-345,21030V,abstention
senat-2024-345,21077M,abstention
senat-2024-345,86034E,nonVotant
senat-2024-345,19479G,nonVotant
senat-2024-345,21074J,nonVotant
senat-2024-345,11064N,nonVotant
senat-2024-345,21085M,nonVotant
senat-2024-345,14055N,nonVotant
senat-2024-345,21069M,nonVotant
senat-2024-346,19760E,pour
senat-2024-346,19631V,pour
senat-2024-346,20112S,pour
senat-2024-346,21084L,pour
senat-2024-346,21460Q,pour
senat-2024-346,21035B,pour
senat-2024-346,20110Q,pour
senat-2024-346,20116W,pour
senat-2024-346,21048G,pour
senat-2024-346,20094J,pour
senat-2024-346,08060W,pour
senat-2024-346,20088L,pour
senat-2024-346,20114U,pour
senat-2024-346,21404G,pour
senat-2024-346,20080C,pour
senat-2024-346,21088Q,pour
senat-2024-346,21089R,pour
senat-2024-346,19758L,pour
senat-2024-346,14207L,pour
senat-2024-346,21045D,pour
senat-2024-346,20060X,pour
senat-2024-346,12028B,pour
senat-2024-346,19629C,pour
senat-2024-346,21057H,pour
senat-2024-346,20264J,pour
senat-2024-346,19295A,pour
senat-2024-346,21419P,pour
senat-2024-346,11027H,pour
senat-2024-346,21034A,pour
senat-2024-346,19681G,pour
senat-2024-346,20070A,pour
senat-2024-346,11056N,pour
senat-2024-346,18395Y,pour
senat-2024-346,11065P,pour
senat-2024-346,21067K,pour
senat-2024-346,21041Y,pour
senat-2024-346,19251M,pour
senat-2024-346,20134Y,pour
senat-2024-346,14151M,pour
senat-2024-346,11074Q,pour
senat-2024-346,11110B,pour
senat-2024-346,21062E,pour
senat-2024-346,19647E,pour
senat-2024-346,14281W,pour
senat-2024-346,20100N,pour
senat-2024-346,20132W,pour
senat-2024-346,08045X,pour
senat-2024-346,19695N,pour
senat-2024-346,19820Y,pour
senat-2024-346,19387D,pour
senat-2024-346,19347U,pour
senat-2024-346,20180F,pour
senat-2024-346,19565D,pour
senat-2024-346,21066J,pour
senat-2024-346,21092L,pour
senat-2024-346,19553Y,pour
senat-2024-346,20072C,pour
senat-2024-346,19725B,pour
senat-2024-346,19551W,pour
senat-2024-346,21093M,pour
senat-2024-346,14121F,pour
senat-2024-346,19531S,pour
senat-2024-346,19683J,pour
senat-2024-346,14097Y,pour
senat-2024-346,14241N,pour
senat-2024-346,14021P,pour
senat-2024-346,19489J,pour
senat-2024-346,19649G,pour
senat-2024-346,20102Q,pour
senat-2024-346,21078N,pour
senat-2024-346,18193Q,pour
senat-2024-346,18207D,pour
senat-2024-346,08012N,pour
senat-2024-346,17779H,pour
senat-2024-346,12016W,pour
senat-2024-346,20142Y,pour
senat-2024-346,21075K,pour
senat-2024-346,21486B,pour
senat-2024-346,14001X,pour
senat-2024-346,21040X,pour
senat-2024-346,21073H,pour
senat-2024-346,20028X,pour
senat-2024-346,20018V,pour
senat-2024-346,14109K,pour
senat-2024-346,14257W,pour
senat-2024-346,18231D,pour
senat-2024-346,21037D,pour
senat-2024-346,19331L,pour
senat-2024-346,21060C,pour
senat-2024-346,19593H,pour
senat-2024-346,19866P,pour
senat-2024-346,20030R,pour
senat-2024-346,20130U,pour
senat-2024-346,17965H,pour
senat-2024-346,14225N,pour
senat-2024-346,20082E,pour
senat-2024-346,14229S,pour
senat-2024-346,21056G,pour
senat-2024-346,21059K,pour
senat-2024-346,11045K,pour
senat-2024-346,14107H,pour
senat-2024-346,21461R,pour
senat-2024-346,20092G,pour
senat-2024-346,19687N,pour
senat-2024-346,21079P,pour
senat-2024-346,21049H,pour
senat-2024-346,21094N,pour
senat-2024-346,20084G,pour
senat-2024-346,19669L,pour
senat-2024-346,19413M,pour
senat-2024-346,21051B,pour
senat-2024-346,20064C,pour
senat-2024-346,20046A,pour
senat-2024-346,21031W,pour
senat-2024-346,20266L,pour
senat-2024-346,21082J,pour
senat-2024-346,21030V,pour
senat-2024-346,21077M,pour
senat-2024-346,21071F,contre
senat-2024-346,14133K,contre
senat-2024-346,20032T,contre
senat-2024-346,21042A,contre
senat-2024-346,14189C,contre
senat-2024-346,20076G,contre
senat-2024-346,19667J,contre
senat-2024-346,20024T,contre
senat-2024-346,21125C,contre
senat-2024-346,20022R,contre
senat-2024-346,19954N,contre
senat-2024-346,19575F,contre
senat-2024-346,14030Q,contre
senat-2024-346,21043B,contre
senat-2024-346,17367Q,contre
senat-2024-346,20086J,contre
senat-2024-346,21050A,contre
senat-2024-346,19367Y,contre
senat-2024-346,14069U,contre
senat-2024-346,20042V,contre
senat-2024-346,20078J,contre
senat-2024-346,20138D,contre
senat-2024-346,14105F,contre
senat-2024-346,19383Y,contre
senat-2024-346,17737W,contre
senat-2024-346,19621T,contre
senat-2024-346,21063F,contre
senat-2024-346,19782L,contre
senat-2024-346,20090E,contre
senat-2024-346,21096Q,contre
senat-2024-346,20104S,contre
senat-2024-346,14255U,contre
senat-2024-346,21083K,contre
senat-2024-346,04042C,contre
senat-2024-346,14053L,contre
senat-2024-346,14083S,contre
senat-2024-346,11053K,contre
senat-2024-346,21090J,contre
senat-2024-346,19721W,contre
senat-2024-346,19057M,contre
senat-2024-346,14329V,contre
senat-2024-346,14038Y,contre
senat-2024-346,08028W,contre
senat-2024-346,20144B,contre
senat-2024-346,18083K,contre
senat-2024-346,19701S,contre
senat-2024-346,14267Y,contre
senat-2024-346,21072G,contre
senat-2024-346,11115U,contre
senat-2024-346,14357A,contre
senat-2024-346,14259Y,contre
senat-2024-346,04008A,contre
senat-2024-346,11070L,contre
senat-2024-346,14327T,contre
senat-2024-346,21470S,contre
senat-2024-346,20140W,contre
senat-2024-346,17229F,contre
senat-2024-346,14217N,contre
senat-2024-346,20248J,contre
senat-2024-346,15197G,contre
senat-2024-346,14215L,contre
senat-2024-346,14042U,contre
senat-2024-346,20124W,contre
senat-2024-346,20040T,contre
senat-2024-346,07033P,contre
senat-2024-346,20074E,contre
senat-2024-346,21423K,contre
senat-2024-346,19507S,contre
senat-2024-346,14249W,contre
senat-2024-346,14187A,contre
senat-2024-346,19673G,contre
senat-2024-346,21091K,contre
senat-2024-346,21086N,contre
senat-2024-346,20038A,contre
senat-2024-346,19111A,contre
senat-2024-346,17023S,contre
senat-2024-346,21033Y,contre
senat-2024-346,08018U,contre
senat-2024-346,20286Q,contre
senat-2024-346,20172F,contre
senat-2024-346,20120S,contre
senat-2024-346,14355X,contre
senat-2024-346,07004J,contre
senat-2024-346,08056B,contre
senat-2024-346,14033T,contre
senat-2024-346,14123H,contre
senat-2024-346,14026U,contre
senat-2024-346,20068G,contre
senat-2024-346,19691J,contre
senat-2024-346,20106U,contre
senat-2024-346,20128B,contre
senat-2024-346,19569H,contre
senat-2024-346,14179A,contre
senat-2024-346,19685L,contre
senat-2024-346,20048C,contre
senat-2024-346,08069G,contre
senat-2024-346,21415K,contre
senat-2024-346,19399H,contre
senat-2024-346,11048N,contre
senat-2024-346,21424L,contre
senat-2024-346,19591F,contre
senat-2024-346,14213J,contre
senat-2024-346,20066E,contre
senat-2024-346,20034V,contre
senat-2024-346,21044C,contre
senat-2024-346,20056C,contre
senat-2024-346,19447X,contre
senat-2024-346,95041E,contre
senat-2024-346,99004R,contre
senat-2024-346,14073Q,contre
senat-2024-346,21081H,contre
senat-2024-346,20126Y,contre
senat-2024-346,20016T,contre
senat-2024-346,19735D,contre
senat-2024-346,19611R,contre
senat-2024-346,19723Y,contre
senat-2024-346,19699S,contre
senat-2024-346,08015R,contre
senat-2024-346,19711U,contre
senat-2024-346,08010L,contre
senat-2024-346,08034U,contre
senat-2024-346,19709B,contre
senat-2024-346,14037X,contre
senat-2024-346,19729F,contre
senat-2024-346,20108W,contre
senat-2024-346,20052X,contre
senat-2024-346,19697Q,contre
senat-2024-346,14205J,contre
senat-2024-346,14219Q,contre
senat-2024-346,14059S,contre
senat-2024-346,19657G,contre
senat-2024-346,14031R,contre
senat-2024-346,11085T,contre
senat-2024-346,19826F,contre
senat-2024-346,21058J,contre
senat-2024-346,08009T,contre
senat-2024-346,20252E,contre
senat-2024-346,19563B,contre
senat-2024-346,14147R,contre
senat-2024-346,21080G,contre
senat-2024-346,14223L,contre
senat-2024-346,04092N,contre
senat-2024-346,19335Q,contre
senat-2024-346,08011M,contre
senat-2024-346,04070G,contre
senat-2024-346,14071N,contre
senat-2024-346,20096L,contre
senat-2024-346,21097R,contre
senat-2024-346,21029D,contre
senat-2024-346,21039F,contre
senat-2024-346,14169X,contre
senat-2024-346,19768N,contre
senat-2024-346,14253S,contre
senat-2024-346,19573D,contre
senat-2024-346,14191V,contre
senat-2024-346,20036X,contre
senat-2024-346,08073C,contre
senat-2024-346,08061X,contre
senat-2024-346,21421H,contre
senat-2024-346,08047A,contre
senat-2024-346,21055F,contre
senat-2024-346,21047F,contre
senat-2024-346,14193X,contre
senat-2024-346,19745F,contre
senat-2024-346,20148F,contre
senat-2024-346,20146D,contre
senat-2024-346,19533U,contre
senat-2024-346,21053D,contre
senat-2024-346,20118Y,contre
senat-2024-346,05012A,contre
senat-2024-346,19679N,contre
senat-2024-346,19349W,contre
senat-2024-346,21422J,contre
senat-2024-346,14331P,contre
senat-2024-346,10015M,contre
senat-2024-346,19705W,contre
senat-2024-346,21068L,contre
senat-2024-346,21038E,contre
senat-2024-346,19798U,contre
senat-2024-346,20054A,contre
senat-2024-346,20150Y,contre
senat-2024-346,20020P,contre
senat-2024-346,21064G,contre
senat-2024-346,21036C,contre
senat-2024-346,19619A,contre
senat-2024-346,19421M,contre
senat-2024-346,20044X,contre
senat-2024-346,11043H,contre
senat-2024-346,20098N,contre
senat-2024-346,04045F,contre
senat-2024-346,01058X,contre
senat-2024-346,19703U,contre
senat-2024-346,19713W,contre
senat-2024-346,20062A,contre
senat-2024-346,21095P,contre
senat-2024-346,14275Y,contre
senat-2024-346,19301E,contre
senat-2024-346,21061D,contre
senat-2024-346,01034P,contre
senat-2024-346,20026V,contre
senat-2024-346,19749K,contre
senat-2024-346,20058E,contre
senat-2024-346,21416L,contre
senat-2024-346,14173T,contre
senat-2024-346,21046E,abstention
senat-2024-346,21052C,abstention
senat-2024-346,19545Y,abstention
senat-2024-346,14195A,abstention
senat-2024-346,21065H,abstention
senat-2024-346,19693L,abstention
senat-2024-346,14211G,abstention
senat-2024-346,07029T,abstention
senat-2024-346,21087P,abstention
senat-2024-346,21054E,abstention
senat-2024-346,14251Q,abstention
senat-2024-346,14111D,abstention
senat-2024-346,14221J,abstention
senat-2024-346,20050V,abstention
senat-2024-346,14237S,abstention
senat-2024-346,21070E,abstention
